strike,optiontype,BUY/SELL,price,current_price,Datetime
19750,CE,SELL,0.8,0.1,2023-08-30 13:05:59
20450,CE,BUY,0.55,0.05,2023-08-30 13:05:59
19750,CE,SELL,0.7,0.1,2023-08-31 09:43:59
20450,CE,BUY,0.3,0.05,2023-08-31 09:43:59
19750,CE,SELL,0.6,0.1,2023-08-31 09:52:59
20450,CE,BUY,0.35,0.05,2023-08-31 09:52:59
19750,CE,SELL,0.5,0.1,2023-08-31 09:57:59
20450,CE,BUY,0.35,0.05,2023-08-31 09:57:59
19750,CE,SELL,0.45,0.1,2023-08-31 13:48:59
20450,CE,BUY,0.2,0.05,2023-08-31 13:48:59
19750,CE,SELL,0.4,0.1,2023-08-31 13:53:59
20450,CE,BUY,0.2,0.05,2023-08-31 13:53:59
19750,CE,SELL,0.35,0.1,2023-08-31 14:36:59
20450,CE,BUY,0.1,0.05,2023-08-31 14:36:59
19750,CE,SELL,0.3,0.1,2023-08-31 14:39:59
20450,CE,BUY,0.05,0.05,2023-08-31 14:39:59
19750,CE,SELL,0.25,0.1,2023-08-31 14:42:59
20450,CE,BUY,0.05,0.05,2023-08-31 14:42:59
19750,CE,SELL,0.2,0.1,2023-08-31 14:46:59
20450,CE,BUY,0.05,0.05,2023-08-31 14:46:59
19750,CE,SELL,0.15,0.1,2023-08-31 14:57:59
20450,CE,BUY,0.1,0.05,2023-08-31 14:57:59
19750,CE,SELL,0.1,0.1,2023-08-31 15:02:59
20450,CE,BUY,0.05,0.05,2023-08-31 15:02:59
19750,CE,SELL,0.05,0.1,2023-08-31 15:20:59
20450,CE,BUY,0.05,0.05,2023-08-31 15:20:59
20000,CE,BUY,28.1,0.05,2023-09-01 09:20:59
18600,PE,BUY,35.95,0.05,2023-09-01 09:20:59
19300,PE,SELL,175.45,0.1,2023-09-01 09:20:59
19300,CE,SELL,277.5,223.85,2023-09-01 09:20:59
19300,PE,SELL,151.55,0.1,2023-09-01 12:36:59
18600,PE,BUY,29.15,0.05,2023-09-01 12:36:59
19300,PE,SELL,136.3,0.1,2023-09-01 13:02:59
18600,PE,BUY,27.0,0.05,2023-09-01 13:02:59
19300,PE,SELL,106.0,0.1,2023-09-04 09:20:59
18600,PE,BUY,21.3,0.05,2023-09-04 09:20:59
19300,PE,SELL,95.0,0.1,2023-09-04 12:18:59
18600,PE,BUY,17.4,0.05,2023-09-04 12:18:59
19300,PE,SELL,85.0,0.1,2023-09-04 14:43:59
18600,PE,BUY,16.2,0.05,2023-09-04 14:43:59
19300,PE,SELL,76.45,0.1,2023-09-05 09:58:59
18600,PE,BUY,15.95,0.05,2023-09-05 09:58:59
18600,PE,BUY,13.95,0.05,2023-09-05 14:52:59
19300,PE,SELL,68.05,0.1,2023-09-05 14:52:59
19300,PE,SELL,60.95,0.1,2023-09-06 15:09:59
18600,PE,BUY,13.5,0.05,2023-09-06 15:09:59
19300,PE,SELL,54.8,0.1,2023-09-07 14:06:59
18600,PE,BUY,13.45,0.05,2023-09-07 14:06:59
19300,PE,SELL,47.8,0.1,2023-09-07 14:38:59
18600,PE,BUY,13.4,0.05,2023-09-07 14:38:59
19300,PE,SELL,40.5,0.1,2023-09-08 09:20:59
18600,PE,BUY,11.35,0.05,2023-09-08 09:20:59
19300,PE,SELL,36.1,0.1,2023-09-08 10:01:59
18600,PE,BUY,11.75,0.05,2023-09-08 10:01:59
19300,PE,SELL,29.3,0.1,2023-09-11 09:20:59
18600,PE,BUY,10.15,0.05,2023-09-11 09:20:59
18600,PE,BUY,11.45,0.05,2023-09-11 12:18:59
19300,PE,SELL,26.3,0.1,2023-09-11 12:18:59
18600,PE,BUY,11.95,0.05,2023-09-12 09:20:59
19300,PE,SELL,23.4,0.1,2023-09-12 09:20:59
18600,PE,BUY,8.5,0.05,2023-09-14 09:20:59
19300,PE,SELL,20.2,0.1,2023-09-14 09:20:59
19300,PE,SELL,17.65,0.1,2023-09-14 14:18:59
18600,PE,BUY,6.9,0.05,2023-09-14 14:18:59
19300,PE,SELL,14.4,0.1,2023-09-15 09:24:59
18600,PE,BUY,5.85,0.05,2023-09-15 09:24:59
19300,PE,SELL,12.9,0.1,2023-09-15 11:00:59
18600,PE,BUY,5.45,0.05,2023-09-15 11:00:59
19300,PE,SELL,11.6,0.1,2023-09-18 09:31:59
18600,PE,BUY,5.0,0.05,2023-09-18 09:31:59
18600,PE,BUY,4.35,0.05,2023-09-18 11:19:59
19300,PE,SELL,10.25,0.1,2023-09-18 11:19:59
18600,PE,BUY,4.0,0.05,2023-09-18 13:08:59
19300,PE,SELL,9.15,0.1,2023-09-18 13:08:59
18600,PE,BUY,3.35,0.05,2023-09-18 14:25:59
19300,PE,SELL,8.2,0.1,2023-09-18 14:25:59
19300,PE,SELL,7.35,0.1,2023-09-22 11:57:59
18600,PE,BUY,2.25,0.05,2023-09-22 11:57:59
19300,PE,SELL,6.55,0.1,2023-09-25 11:53:59
18600,PE,BUY,1.7,0.05,2023-09-25 11:53:59
19300,PE,SELL,5.7,0.1,2023-09-25 11:56:59
18600,PE,BUY,1.6,0.05,2023-09-25 11:56:59
19300,PE,SELL,5.1,0.1,2023-09-25 12:26:59
18600,PE,BUY,1.8,0.05,2023-09-25 12:26:59
18600,PE,BUY,1.55,0.05,2023-09-25 13:38:59
19300,PE,SELL,4.5,0.1,2023-09-25 13:38:59
19300,PE,SELL,3.95,0.1,2023-09-25 14:34:59
18600,PE,BUY,1.25,0.05,2023-09-25 14:34:59
18600,PE,BUY,1.05,0.05,2023-09-26 13:36:59
19300,PE,SELL,3.45,0.1,2023-09-26 13:36:59
18600,PE,BUY,0.9,0.05,2023-09-26 14:29:59
19300,PE,SELL,3.1,0.1,2023-09-26 14:29:59
19300,PE,SELL,2.7,0.1,2023-09-26 14:58:59
18600,PE,BUY,0.8,0.05,2023-09-26 14:58:59
19300,PE,SELL,2.4,0.1,2023-09-26 15:11:59
18600,PE,BUY,0.7,0.05,2023-09-26 15:11:59
19300,PE,SELL,2.1,0.1,2023-09-27 14:49:59
18600,PE,BUY,0.85,0.05,2023-09-27 14:49:59
19300,PE,SELL,1.0,0.1,2023-09-28 09:20:59
18600,PE,BUY,0.4,0.05,2023-09-28 09:20:59
18600,PE,BUY,0.45,0.05,2023-09-28 10:27:59
19300,PE,SELL,0.85,0.1,2023-09-28 10:27:59
19300,PE,SELL,0.75,0.1,2023-09-28 10:30:59
18600,PE,BUY,0.45,0.05,2023-09-28 10:30:59
19300,PE,SELL,0.65,0.1,2023-09-28 11:28:59
18600,PE,BUY,0.3,0.05,2023-09-28 11:28:59
19300,PE,SELL,0.55,0.1,2023-09-28 11:37:59
18600,PE,BUY,0.25,0.05,2023-09-28 11:37:59
19300,PE,SELL,0.45,0.1,2023-09-28 12:31:59
18600,PE,BUY,0.3,0.05,2023-09-28 12:31:59
19300,CE,SELL,243.0,223.85,2023-09-28 14:03:59
20000,CE,BUY,1.1,0.05,2023-09-28 14:03:59
19300,PE,SELL,0.4,0.1,2023-09-28 14:12:59
18600,PE,BUY,0.25,0.05,2023-09-28 14:12:59
18600,PE,BUY,0.15,0.05,2023-09-28 14:51:59
19300,PE,SELL,0.35,0.1,2023-09-28 14:51:59
19300,PE,SELL,0.3,0.1,2023-09-28 15:02:59
18600,PE,BUY,0.05,0.05,2023-09-28 15:02:59
19300,PE,SELL,0.25,0.1,2023-09-28 15:03:59
18600,PE,BUY,0.05,0.05,2023-09-28 15:03:59
19300,PE,SELL,0.2,0.1,2023-09-28 15:07:59
18600,PE,BUY,0.05,0.05,2023-09-28 15:07:59
19300,CE,SELL,216.3,223.85,2023-09-28 15:08:59
20000,CE,BUY,0.15,0.05,2023-09-28 15:08:59
18600,PE,BUY,0.05,0.05,2023-09-28 15:12:59
19300,PE,SELL,0.15,0.1,2023-09-28 15:12:59
19300,PE,SELL,0.1,0.1,2023-09-28 15:20:59
18600,PE,BUY,0.05,0.05,2023-09-28 15:20:59
19300,PE,SELL,0.05,0.1,2023-09-28 15:24:59
18600,PE,BUY,0.05,0.05,2023-09-28 15:24:59
19550,CE,SELL,256.0,0.05,2023-10-03 09:20:59
20250,CE,BUY,29.1,0.05,2023-10-03 09:20:59
18850,PE,BUY,46.6,0.05,2023-10-03 09:20:59
19550,PE,SELL,210.25,694.95,2023-10-03 09:20:59
19550,CE,SELL,230.0,0.05,2023-10-03 10:00:59
20250,CE,BUY,26.0,0.05,2023-10-03 10:00:59
19550,CE,SELL,162.8,0.05,2023-10-04 09:20:59
20250,CE,BUY,16.2,0.05,2023-10-04 09:20:59
19550,CE,SELL,145.95,0.05,2023-10-04 11:48:59
20250,CE,BUY,14.75,0.05,2023-10-04 11:48:59
19550,PE,SELL,187.0,694.95,2023-10-05 09:34:59
18850,PE,BUY,31.1,0.05,2023-10-05 09:34:59
19550,PE,SELL,168.0,694.95,2023-10-05 10:58:59
18850,PE,BUY,26.7,0.05,2023-10-05 10:58:59
19550,PE,SELL,131.4,694.95,2023-10-06 11:20:59
18850,PE,BUY,17.1,0.05,2023-10-06 11:20:59
19550,PE,SELL,118.0,694.95,2023-10-06 14:01:59
18850,PE,BUY,15.1,0.05,2023-10-06 14:01:59
19550,PE,SELL,106.0,694.95,2023-10-10 14:17:59
18850,PE,BUY,18.8,0.05,2023-10-10 14:17:59
19550,PE,SELL,75.85,694.95,2023-10-11 09:20:59
18850,PE,BUY,14.85,0.05,2023-10-11 09:20:59
19550,PE,SELL,68.25,694.95,2023-10-11 13:13:59
18850,PE,BUY,12.9,0.05,2023-10-11 13:13:59
19550,PE,SELL,59.2,694.95,2023-10-12 10:43:59
18850,PE,BUY,9.15,0.05,2023-10-12 10:43:59
18850,PE,BUY,5.7,0.05,2023-10-17 09:20:59
19550,PE,SELL,41.4,694.95,2023-10-17 09:20:59
19550,PE,SELL,37.25,694.95,2023-10-17 09:45:59
18850,PE,BUY,5.45,0.05,2023-10-17 09:45:59
19550,PE,SELL,33.0,694.95,2023-10-18 10:08:59
18850,PE,BUY,4.55,0.05,2023-10-18 10:08:59
19550,CE,SELL,122.4,0.05,2023-10-19 09:20:59
20250,CE,BUY,3.6,0.05,2023-10-19 09:20:59
20250,CE,BUY,3.75,0.05,2023-10-19 09:35:59
19550,CE,SELL,108.15,0.05,2023-10-19 09:35:59
19550,CE,SELL,96.5,0.05,2023-10-20 09:58:59
20250,CE,BUY,2.05,0.05,2023-10-20 09:58:59
20250,CE,BUY,1.65,0.05,2023-10-20 11:46:59
19550,CE,SELL,84.85,0.05,2023-10-20 11:46:59
19550,CE,SELL,76.0,0.05,2023-10-23 09:20:59
20250,CE,BUY,1.5,0.05,2023-10-23 09:20:59
20250,CE,BUY,1.2,0.05,2023-10-23 09:34:59
19550,CE,SELL,68.15,0.05,2023-10-23 09:34:59
20250,CE,BUY,1.2,0.05,2023-10-23 10:09:59
19550,CE,SELL,56.75,0.05,2023-10-23 10:09:59
19550,CE,SELL,49.85,0.05,2023-10-23 10:14:59
20250,CE,BUY,1.4,0.05,2023-10-23 10:14:59
19550,CE,SELL,40.75,0.05,2023-10-23 10:27:59
20250,CE,BUY,1.55,0.05,2023-10-23 10:27:59
20250,CE,BUY,1.6,0.05,2023-10-23 11:46:59
19550,CE,SELL,35.0,0.05,2023-10-23 11:46:59
20250,CE,BUY,1.7,0.05,2023-10-23 13:12:59
19550,CE,SELL,31.45,0.05,2023-10-23 13:12:59
20250,CE,BUY,1.65,0.05,2023-10-23 13:32:59
19550,CE,SELL,27.75,0.05,2023-10-23 13:32:59
19550,CE,SELL,24.95,0.05,2023-10-23 14:33:59
20250,CE,BUY,1.65,0.05,2023-10-23 14:33:59
19550,CE,SELL,22.1,0.05,2023-10-23 14:44:59
20250,CE,BUY,1.75,0.05,2023-10-23 14:44:59
20250,CE,BUY,1.65,0.05,2023-10-23 14:51:59
19550,CE,SELL,19.5,0.05,2023-10-23 14:51:59
19550,CE,SELL,17.55,0.05,2023-10-23 14:57:59
20250,CE,BUY,1.75,0.05,2023-10-23 14:57:59
20250,CE,BUY,1.95,0.05,2023-10-23 15:06:59
19550,CE,SELL,14.65,0.05,2023-10-23 15:06:59
19550,CE,SELL,12.55,0.05,2023-10-23 15:09:59
20250,CE,BUY,1.65,0.05,2023-10-23 15:09:59
19550,CE,SELL,11.0,0.05,2023-10-23 15:21:59
20250,CE,BUY,2.05,0.05,2023-10-23 15:21:59
20250,CE,BUY,1.9,0.05,2023-10-23 15:22:59
19550,CE,SELL,9.9,0.05,2023-10-23 15:22:59
19550,CE,SELL,8.85,0.05,2023-10-25 09:21:59
20250,CE,BUY,1.4,0.05,2023-10-25 09:21:59
20250,CE,BUY,1.3,0.05,2023-10-25 09:25:59
19550,CE,SELL,7.9,0.05,2023-10-25 09:25:59
20250,CE,BUY,1.15,0.05,2023-10-25 10:00:59
19550,CE,SELL,6.4,0.05,2023-10-25 10:00:59
20250,CE,BUY,1.0,0.05,2023-10-25 10:30:59
19550,CE,SELL,5.75,0.05,2023-10-25 10:30:59
19550,CE,SELL,5.05,0.05,2023-10-25 10:49:59
20250,CE,BUY,0.95,0.05,2023-10-25 10:49:59
19550,CE,SELL,4.4,0.05,2023-10-25 11:24:59
20250,CE,BUY,0.95,0.05,2023-10-25 11:24:59
19550,CE,SELL,3.95,0.05,2023-10-25 11:39:59
20250,CE,BUY,1.05,0.05,2023-10-25 11:39:59
20250,CE,BUY,1.2,0.05,2023-10-25 12:08:59
19550,CE,SELL,3.5,0.05,2023-10-25 12:08:59
19550,CE,SELL,3.1,0.05,2023-10-25 13:09:59
20250,CE,BUY,1.4,0.05,2023-10-25 13:09:59
19550,CE,SELL,2.7,0.05,2023-10-25 13:49:59
20250,CE,BUY,1.65,0.05,2023-10-25 13:49:59
19550,CE,SELL,2.4,0.05,2023-10-25 14:03:59
20250,CE,BUY,1.5,0.05,2023-10-25 14:03:59
19550,CE,SELL,2.15,0.05,2023-10-25 14:20:59
20250,CE,BUY,1.2,0.05,2023-10-25 14:20:59
20250,CE,BUY,1.0,0.05,2023-10-26 09:20:59
19550,CE,SELL,1.45,0.05,2023-10-26 09:20:59
19550,CE,SELL,1.3,0.05,2023-10-26 11:53:59
20250,CE,BUY,0.35,0.05,2023-10-26 11:53:59
19550,CE,SELL,1.1,0.05,2023-10-26 12:00:59
20250,CE,BUY,0.25,0.05,2023-10-26 12:00:59
19550,CE,SELL,0.95,0.05,2023-10-26 12:09:59
20250,CE,BUY,0.25,0.05,2023-10-26 12:09:59
19550,CE,SELL,0.8,0.05,2023-10-26 12:21:59
20250,CE,BUY,0.2,0.05,2023-10-26 12:21:59
20250,CE,BUY,0.25,0.05,2023-10-26 13:26:59
19550,CE,SELL,0.7,0.05,2023-10-26 13:26:59
19550,CE,SELL,0.55,0.05,2023-10-26 13:37:59
20250,CE,BUY,0.15,0.05,2023-10-26 13:37:59
19550,CE,SELL,0.45,0.05,2023-10-26 14:21:59
20250,CE,BUY,0.15,0.05,2023-10-26 14:21:59
19550,CE,SELL,0.4,0.05,2023-10-26 14:23:59
20250,CE,BUY,0.1,0.05,2023-10-26 14:23:59
19550,CE,SELL,0.35,0.05,2023-10-26 14:27:59
20250,CE,BUY,0.15,0.05,2023-10-26 14:27:59
20250,CE,BUY,0.1,0.05,2023-10-26 14:41:59
19550,CE,SELL,0.3,0.05,2023-10-26 14:41:59
20250,CE,BUY,0.05,0.05,2023-10-26 14:49:59
19550,CE,SELL,0.25,0.05,2023-10-26 14:49:59
20250,CE,BUY,0.1,0.05,2023-10-26 14:51:59
19550,CE,SELL,0.2,0.05,2023-10-26 14:51:59
20250,CE,BUY,0.05,0.05,2023-10-26 14:57:59
19550,CE,SELL,0.15,0.05,2023-10-26 14:57:59
19550,CE,SELL,0.1,0.05,2023-10-26 15:02:59
20250,CE,BUY,0.05,0.05,2023-10-26 15:02:59
19550,CE,SELL,0.05,0.05,2023-10-26 15:10:59
20250,CE,BUY,0.05,0.05,2023-10-26 15:10:59
19100,CE,SELL,270.85,1035.0,2023-11-01 09:20:59
19800,CE,BUY,33.0,334.0,2023-11-01 09:20:59
18400,PE,BUY,47.75,0.05,2023-11-01 09:20:59
19100,PE,SELL,204.1,0.1,2023-11-01 09:20:59
19100,CE,SELL,242.55,1035.0,2023-11-01 10:00:59
19800,CE,BUY,28.4,334.0,2023-11-01 10:00:59
19100,CE,SELL,214.0,1035.0,2023-11-01 13:17:59
19800,CE,BUY,24.1,334.0,2023-11-01 13:17:59
19100,PE,SELL,168.8,0.1,2023-11-02 09:20:59
18400,PE,BUY,36.6,0.05,2023-11-02 09:20:59
19100,PE,SELL,151.85,0.1,2023-11-02 15:02:59
18400,PE,BUY,30.6,0.05,2023-11-02 15:02:59
18400,PE,BUY,20.75,0.05,2023-11-03 09:20:59
19100,PE,SELL,108.6,0.1,2023-11-03 09:20:59
19100,PE,SELL,74.6,0.1,2023-11-06 12:29:59
18400,PE,BUY,15.25,0.05,2023-11-06 12:29:59
19100,PE,SELL,66.2,0.1,2023-11-06 14:21:59
18400,PE,BUY,14.5,0.05,2023-11-06 14:21:59
19100,PE,SELL,59.2,0.1,2023-11-08 09:20:59
18400,PE,BUY,12.85,0.05,2023-11-08 09:20:59
19100,PE,SELL,52.8,0.1,2023-11-08 13:21:59
18400,PE,BUY,12.45,0.05,2023-11-08 13:21:59
19100,PE,SELL,47.35,0.1,2023-11-10 15:24:59
18400,PE,BUY,9.3,0.05,2023-11-10 15:24:59
19100,PE,SELL,39.2,0.1,2023-11-13 13:57:59
18400,PE,BUY,7.65,0.05,2023-11-13 13:57:59
19100,PE,SELL,18.55,0.1,2023-11-15 09:29:59
18400,PE,BUY,6.75,0.05,2023-11-15 09:29:59
19100,PE,SELL,16.4,0.1,2023-11-15 15:26:59
18400,PE,BUY,6.0,0.05,2023-11-15 15:26:59
18400,PE,BUY,5.55,0.05,2023-11-16 09:41:59
19100,PE,SELL,14.75,0.1,2023-11-16 09:41:59
19100,PE,SELL,13.15,0.1,2023-11-16 11:03:59
18400,PE,BUY,5.05,0.05,2023-11-16 11:03:59
19100,PE,SELL,11.8,0.1,2023-11-16 14:27:59
18400,PE,BUY,4.95,0.05,2023-11-16 14:27:59
18400,PE,BUY,2.95,0.05,2023-11-20 10:35:59
19100,PE,SELL,9.4,0.1,2023-11-20 10:35:59
19100,PE,SELL,6.75,0.1,2023-11-21 09:32:59
18400,PE,BUY,2.25,0.05,2023-11-21 09:32:59
19100,PE,SELL,5.9,0.1,2023-11-22 09:20:59
18400,PE,BUY,2.05,0.05,2023-11-22 09:20:59
19100,PE,SELL,5.25,0.1,2023-11-22 14:29:59
18400,PE,BUY,1.8,0.05,2023-11-22 14:29:59
19100,PE,SELL,4.7,0.1,2023-11-22 14:56:59
18400,PE,BUY,1.75,0.05,2023-11-22 14:56:59
19100,PE,SELL,4.2,0.1,2023-11-22 15:27:59
18400,PE,BUY,1.85,0.05,2023-11-22 15:27:59
19100,PE,SELL,3.7,0.1,2023-11-23 09:20:59
18400,PE,BUY,1.7,0.05,2023-11-23 09:20:59
19100,PE,SELL,3.3,0.1,2023-11-23 12:26:59
18400,PE,BUY,1.75,0.05,2023-11-23 12:26:59
19100,PE,SELL,2.95,0.1,2023-11-23 13:59:59
18400,PE,BUY,1.5,0.05,2023-11-23 13:59:59
19100,PE,SELL,2.6,0.1,2023-11-24 09:29:59
18400,PE,BUY,1.25,0.05,2023-11-24 09:29:59
19100,PE,SELL,2.3,0.1,2023-11-24 10:10:59
18400,PE,BUY,0.85,0.05,2023-11-24 10:10:59
19100,PE,SELL,2.05,0.1,2023-11-24 13:30:59
18400,PE,BUY,0.9,0.05,2023-11-24 13:30:59
19100,PE,SELL,1.55,0.1,2023-11-28 09:20:59
18400,PE,BUY,0.75,0.05,2023-11-28 09:20:59
18400,PE,BUY,0.75,0.05,2023-11-28 09:33:59
19100,PE,SELL,1.35,0.1,2023-11-28 09:33:59
19100,PE,SELL,1.2,0.1,2023-11-28 10:29:59
18400,PE,BUY,0.55,0.05,2023-11-28 10:29:59
19100,PE,SELL,1.05,0.1,2023-11-28 13:57:59
18400,PE,BUY,0.6,0.05,2023-11-28 13:57:59
19100,PE,SELL,0.6,0.1,2023-11-30 09:20:59
18400,PE,BUY,0.55,0.05,2023-11-30 09:20:59
19100,PE,SELL,0.5,0.1,2023-11-30 09:58:59
18400,PE,BUY,0.45,0.05,2023-11-30 09:58:59
19100,PE,SELL,0.4,0.1,2023-11-30 10:04:59
18400,PE,BUY,0.4,0.05,2023-11-30 10:04:59
18400,PE,BUY,0.35,0.05,2023-11-30 10:08:59
19100,PE,SELL,0.35,0.1,2023-11-30 10:08:59
19100,PE,SELL,0.3,0.1,2023-11-30 10:34:59
18400,PE,BUY,0.25,0.05,2023-11-30 10:34:59
19100,PE,SELL,0.25,0.1,2023-11-30 10:55:59
18400,PE,BUY,0.2,0.05,2023-11-30 10:55:59
19100,PE,SELL,0.2,0.1,2023-11-30 14:13:59
18400,PE,BUY,0.15,0.05,2023-11-30 14:13:59
19100,PE,SELL,0.15,0.1,2023-11-30 14:48:59
18400,PE,BUY,0.1,0.05,2023-11-30 14:48:59
19100,PE,SELL,0.1,0.1,2023-11-30 14:54:59
18400,PE,BUY,0.1,0.05,2023-11-30 14:54:59
19100,PE,SELL,0.05,0.1,2023-11-30 15:17:59
18400,PE,BUY,0.05,0.05,2023-11-30 15:17:59
19500,PE,BUY,45.0,0.05,2023-12-01 09:20:59
20200,PE,SELL,174.5,0.05,2023-12-01 09:20:59
20900,CE,BUY,45.25,880.9,2023-12-01 09:20:59
20200,CE,SELL,331.2,1583.4,2023-12-01 09:20:59
20200,PE,SELL,156.8,0.05,2023-12-01 14:04:59
19500,PE,BUY,40.05,0.05,2023-12-01 14:04:59
20200,PE,SELL,85.3,0.05,2023-12-04 09:20:59
19500,PE,BUY,22.65,0.05,2023-12-04 09:20:59
20200,PE,SELL,76.0,0.05,2023-12-04 09:24:59
19500,PE,BUY,20.0,0.05,2023-12-04 09:24:59
20200,PE,SELL,68.05,0.05,2023-12-04 11:44:59
19500,PE,BUY,19.3,0.05,2023-12-04 11:44:59
19500,PE,BUY,19.0,0.05,2023-12-04 14:57:59
20200,PE,SELL,61.2,0.05,2023-12-04 14:57:59
20200,PE,SELL,54.0,0.05,2023-12-05 09:45:59
19500,PE,BUY,19.55,0.05,2023-12-05 09:45:59
19500,PE,BUY,19.35,0.05,2023-12-05 14:57:59
20200,PE,SELL,48.5,0.05,2023-12-05 14:57:59
20200,PE,SELL,43.3,0.05,2023-12-06 11:29:59
19500,PE,BUY,19.85,0.05,2023-12-06 11:29:59
20200,PE,SELL,38.5,0.05,2023-12-06 14:31:59
19500,PE,BUY,17.25,0.05,2023-12-06 14:31:59
20200,PE,SELL,34.0,0.05,2023-12-07 10:43:59
19500,PE,BUY,13.4,0.05,2023-12-07 10:43:59
19500,PE,BUY,12.55,0.05,2023-12-07 11:06:59
20200,PE,SELL,30.25,0.05,2023-12-07 11:06:59
19500,PE,BUY,11.0,0.05,2023-12-07 15:04:59
20200,PE,SELL,27.05,0.05,2023-12-07 15:04:59
20200,PE,SELL,23.65,0.05,2023-12-08 09:20:59
19500,PE,BUY,10.3,0.05,2023-12-08 09:20:59
20200,PE,SELL,21.2,0.05,2023-12-08 11:19:59
19500,PE,BUY,9.75,0.05,2023-12-08 11:19:59
20200,PE,SELL,18.85,0.05,2023-12-12 09:24:59
19500,PE,BUY,8.6,0.05,2023-12-12 09:24:59
20200,PE,SELL,16.75,0.05,2023-12-13 13:54:59
19500,PE,BUY,7.2,0.05,2023-12-13 13:54:59
19500,PE,BUY,6.75,0.05,2023-12-13 15:02:59
20200,PE,SELL,14.95,0.05,2023-12-13 15:02:59
19500,PE,BUY,5.3,0.05,2023-12-14 09:20:59
20200,PE,SELL,9.05,0.05,2023-12-14 09:20:59
19500,PE,BUY,4.95,0.05,2023-12-18 14:47:59
20200,PE,SELL,7.8,0.05,2023-12-18 14:47:59
20200,PE,SELL,6.25,0.05,2023-12-19 09:41:59
19500,PE,BUY,3.9,0.05,2023-12-19 09:41:59
20200,PE,SELL,5.5,0.05,2023-12-19 15:25:59
19500,PE,BUY,3.65,0.05,2023-12-19 15:25:59
19500,PE,BUY,3.25,0.05,2023-12-20 09:21:59
20200,PE,SELL,4.7,0.05,2023-12-20 09:21:59
19500,PE,BUY,1.95,0.05,2023-12-22 09:25:59
20200,PE,SELL,4.1,0.05,2023-12-22 09:25:59
19500,PE,BUY,1.5,0.05,2023-12-22 13:53:59
20200,PE,SELL,3.35,0.05,2023-12-22 13:53:59
20200,PE,SELL,2.9,0.05,2023-12-22 13:54:59
19500,PE,BUY,1.35,0.05,2023-12-22 13:54:59
20200,PE,SELL,2.1,0.05,2023-12-26 09:20:59
19500,PE,BUY,1.3,0.05,2023-12-26 09:20:59
19500,PE,BUY,1.3,0.05,2023-12-26 13:12:59
20200,PE,SELL,1.85,0.05,2023-12-26 13:12:59
20200,PE,SELL,1.65,0.05,2023-12-26 15:00:59
19500,PE,BUY,1.1,0.05,2023-12-26 15:00:59
19500,PE,BUY,1.05,0.05,2023-12-27 10:21:59
20200,PE,SELL,1.4,0.05,2023-12-27 10:21:59
20200,PE,SELL,1.1,0.05,2023-12-27 12:32:59
19500,PE,BUY,1.0,0.05,2023-12-27 12:32:59
20200,PE,SELL,0.8,0.05,2023-12-28 09:20:59
19500,PE,BUY,0.6,0.05,2023-12-28 09:20:59
20200,PE,SELL,0.7,0.05,2023-12-28 09:26:59
19500,PE,BUY,0.65,0.05,2023-12-28 09:26:59
20200,PE,SELL,0.6,0.05,2023-12-28 09:37:59
19500,PE,BUY,0.55,0.05,2023-12-28 09:37:59
20200,PE,SELL,0.5,0.05,2023-12-28 10:04:59
19500,PE,BUY,0.45,0.05,2023-12-28 10:04:59
19500,PE,BUY,0.35,0.05,2023-12-28 10:09:59
20200,PE,SELL,0.4,0.05,2023-12-28 10:09:59
20200,PE,SELL,0.35,0.05,2023-12-28 10:14:59
19500,PE,BUY,0.35,0.05,2023-12-28 10:14:59
20200,PE,SELL,0.3,0.05,2023-12-28 10:19:59
19500,PE,BUY,0.25,0.05,2023-12-28 10:19:59
20200,PE,SELL,0.25,0.05,2023-12-28 13:59:59
19500,PE,BUY,0.35,0.05,2023-12-28 13:59:59
19500,PE,BUY,0.3,0.05,2023-12-28 14:02:59
20200,PE,SELL,0.2,0.05,2023-12-28 14:02:59
19500,PE,BUY,0.25,0.05,2023-12-28 14:16:59
20200,PE,SELL,0.15,0.05,2023-12-28 14:16:59
20200,PE,SELL,0.1,0.05,2023-12-28 14:33:59
19500,PE,BUY,0.1,0.05,2023-12-28 14:33:59
20200,PE,SELL,0.05,0.05,2023-12-28 14:52:59
19500,PE,BUY,0.1,0.05,2023-12-28 14:52:59
21700,CE,SELL,377.25,0.2,2024-01-01 09:20:59
21000,PE,BUY,84.1,0.05,2024-01-01 09:20:59
22400,CE,BUY,94.7,0.05,2024-01-01 09:20:59
21700,PE,SELL,259.75,348.15,2024-01-01 09:20:59
21000,PE,BUY,72.35,0.05,2024-01-01 10:51:59
21700,PE,SELL,232.55,348.15,2024-01-01 10:51:59
21700,PE,SELL,206.2,348.15,2024-01-01 14:04:59
21000,PE,BUY,62.9,0.05,2024-01-01 14:04:59
22400,CE,BUY,75.95,0.05,2024-01-02 09:59:59
21700,CE,SELL,339.1,0.2,2024-01-02 09:59:59
22400,CE,BUY,64.9,0.05,2024-01-02 10:39:59
21700,CE,SELL,304.75,0.2,2024-01-02 10:39:59
22400,CE,BUY,54.2,0.05,2024-01-03 09:43:59
21700,CE,SELL,274.05,0.2,2024-01-03 09:43:59
22400,CE,BUY,43.15,0.05,2024-01-03 14:31:59
21700,CE,SELL,245.0,0.2,2024-01-03 14:31:59
